Character,Story,Care_k6,Fairness_k6,Loyalty_k6,Authority_k6,Sanctity_k6,Liberty_k6,Overall_k6,Care_k10,Fairness_k10,Loyalty_k10,Authority_k10,Sanctity_k10,Liberty_k10,Overall_k10,Care_k20,Fairness_k20,Loyalty_k20,Authority_k20,Sanctity_k20,Liberty_k20,Overall_k20,Care_k50,Fairness_k50,Loyalty_k50,Authority_k50,Sanctity_k50,Liberty_k50,Overall_k50,Care_k100,Fairness_k100,Loyalty_k100,Authority_k100,Sanctity_k100,Liberty_k100,Overall_k100,Care_k232,Fairness_k232,Loyalty_k232,Authority_k232,Sanctity_k232,Liberty_k232,Overall_k232,Care_Robust_Avg,Care_Stability_Std,Fairness_Robust_Avg,Fairness_Stability_Std,Loyalty_Robust_Avg,Loyalty_Stability_Std,Authority_Robust_Avg,Authority_Stability_Std,Sanctity_Robust_Avg,Sanctity_Stability_Std,Liberty_Robust_Avg,Liberty_Stability_Std,Robust_Avg
Luke Danes,Luke Danes/Gilmore Girls,0.23147256894318835,0.3940729618670032,0.5486848215773171,0.19291960472616848,0.14947433499838275,0.20883225375723907,0.2875760909782165,0.24136130659876112,0.3893464725015833,0.5244579914149788,0.1740105214593977,0.13721551699519308,0.22433191329054844,0.2817872870434104,0.22603782732907404,0.3642554798062969,0.47490939579767877,0.15649968120877555,0.14810170616737373,0.2542067595291333,0.2706684749730554,0.22068745923558145,0.3560593035802123,0.4636790260571099,0.14752159791874506,0.14375855237826085,0.24528030324801392,0.2628310404029872,0.21556541974712146,0.34864409646154704,0.447168210070428,0.14274725357581963,0.14119585010836652,0.23818440135397864,0.25558420521954356,0.21032125907058818,0.3366404023344958,0.43094645940363197,0.13917676294556394,0.13938833518259325,0.23328261951316637,0.24829263974167326,0.22424097348738573,0.011227480644315738,0.3648364527585231,0.022760053039865648,0.4816409840535241,0.04572619699994076,0.15881257030574505,0.020836325789172144,0.14318904930502838,0.004859314901904441,0.23401970844867995,0.016002919999257792,0.2677899563931477
Michel Gerard,Michel Gerard/Gilmore Girls,-0.3655961888813374,-0.25405877773950114,0.07996501079523931,-0.10857929830791951,-0.4334168439079936,0.42934142473733267,-0.10872411221736326,-0.30604706018384403,-0.21739315159022307,0.06546341678981929,-0.126478570429608,-0.39556837965823455,0.42457884613542746,-0.09257414982277716,-0.2860929485934026,-0.1708225785581966,0.1062124842263477,-0.10220891225272748,-0.34108373346914306,0.37888797114618195,-0.06918461958349001,-0.2808708405396902,-0.1632004634806641,0.10126547418282783,-0.10408880556804385,-0.3375004077120362,0.372291164867304,-0.06868397970838376,-0.27294851914434004,-0.160122373166528,0.0946797138537164,-0.10507813233172848,-0.32645389963466626,0.365108342596767,-0.06746914463779655,-0.269102812049565,-0.1564884948608443,0.09246215597977664,-0.10109867347803585,-0.3197666120351273,0.35155322247924103,-0.06707353566075913,-0.29677639489869656,0.036118767458872596,-0.18701430656599285,0.03975451617246054,0.09000804263795452,0.014969716250086923,-0.10792206539467719,0.009452581303010639,-0.35896497940286687,0.04529202610735823,0.38696016199370903,0.03231974612155728,-0.07895159027176166
Emily Gilmore,Emily Gilmore/Gilmore Girls,-0.2006310622120302,-0.11352192807293522,0.24788881213349243,0.0698699397287775,-0.27177506147788455,0.33282528492803626,0.010775997504576038,-0.1929138656011267,-0.11561962488116977,0.25534108963491825,0.07494268309073601,-0.25533978162944665,0.3167907031467473,0.013866867293443075,-0.18915179814429905,-0.1110800737228307,0.2641889156486163,0.07614305109069605,-0.23096353714658643,0.2966890831278316,0.017637606808904627,-0.18802332982033576,-0.10562005906190612,0.25560278323716484,0.08114252421113573,-0.2307217522813095,0.2796840753004852,0.015344040264205735,-0.18701827117426909,-0.10453901100425607,0.2528859092876295,0.07864009598668044,-0.22752963919937214,0.27159859101085676,0.014006279151211562,-0.18366169543621855,-0.10543613756158701,0.24656060741966243,0.07610422295888823,-0.2244167758245132,0.2592412942658268,0.01139858597034312,-0.1902333370647132,0.005913964868064533,-0.10930280571744748,0.004734329202465356,0.25374468622691393,0.006351735260415008,0.07614041951115233,0.0037953719254237646,-0.24012442459318542,0.019031347084838408,0.29280483862996404,0.028072819781945937,0.0138382294987807
Richard Gilmore,Richard Gilmore/Gilmore Girls,0.2725423792135842,0.35554485213642456,0.5440502985087946,0.5295021647613687,0.26248536108094384,0.05212449381293527,0.3360415915856752,0.25958873709816227,0.3306724733804388,0.5389397971864768,0.5199133008094144,0.23601070695970708,0.0427909529348067,0.32131932806150104,0.26727561198279515,0.33613964909452304,0.5335375448476326,0.49548791060616104,0.2511811327004032,0.057105593238891784,0.32345457374506775,0.25815731322461566,0.3306122909953142,0.5159386774891487,0.49016455247651464,0.24301353297633277,0.05790898717994446,0.31596589239031175,0.2544908626355611,0.323842061504516,0.5067895086497332,0.48137770201424696,0.2367405843364019,0.055089724719586244,0.3097217406433409,0.2496369734830834,0.3155472817704017,0.4927548061678684,0.4689108302949906,0.23178359050164593,0.058779685642758886,0.3029021946434582,0.2602819796063003,0.008379454348446608,0.3320597681469364,0.013508569755599872,0.5220017721416089,0.0201477907239984,0.4975594101604494,0.0230720603156543,0.24353581809257244,0.011478032491462982,0.05396657292148722,0.00596843933196045,0.31823422017822584
Sookie St. James,Sookie St. James/Gilmore Girls,0.7812196931199592,0.7003257018269499,0.6386605886210318,-0.006290952403832853,0.6631974218500922,0.019705640938876556,0.4661363489921795,0.7197608330907876,0.6485962736022676,0.6360663283155353,0.016599281322445522,0.6415220799944784,-0.009415083065320745,0.44218828554336564,0.7006818950526843,0.6293426757737869,0.6071564459357855,0.018107299617371682,0.62004156572912,-0.008557001056841068,0.4277954801753179,0.6764484458331749,0.6134390788924985,0.5794879740153123,0.023326962655010147,0.6038516382431965,-0.008049873856874543,0.4147507042970529,0.6614592566582638,0.6012881529962734,0.5614991393632067,0.02427152770682693,0.5910310810686685,-0.004738822013055356,0.4058017226300306,0.6486561360858417,0.586118192724506,0.5477980183549631,0.0225304809735237,0.5785432395042649,0.0013403438858933304,0.3974977352548321,0.6980377099734519,0.04825090159894951,0.6298516793027137,0.04078252833350146,0.5951114157676392,0.038291912205525046,0.01642409997855752,0.011535657572918396,0.6163645043983035,0.03183880896689777,-0.0016191325278869708,0.011166935345777625,0.42569504614879644
Kirk Gleason,Kirk Gleason/Gilmore Girls,0.03538049239734663,-0.03151381142487932,0.10623006030646484,-0.17592456784229826,-0.03526363945869731,-0.09977712774611337,-0.0334780989613628,0.007937721718026796,-0.0328217691447489,0.152816353533239,-0.12108656491310424,0.003486162294974518,-0.1328367873819456,-0.020417480648926404,0.01014075239256698,-0.004138098147732538,0.16876498079641586,-0.11112526762544014,0.018643551755904826,-0.11505516728243421,-0.005461541351786538,0.009680728775068469,-0.0050007730121200905,0.18063936318495158,-0.10460493216593393,0.020301697947717797,-0.11664952781326603,-0.002605573847263699,0.00928013227136359,-0.0015330165219016793,0.1681922448117727,-0.09740234124618981,0.01765922085016395,-0.11664458299171113,-0.0034080571377503957,0.009309609240902626,0.001999176362930028,0.16240097932149375,-0.08974097809816682,0.016854389645355097,-0.11272796331306703,-0.001984131140092056,0.013621572799212516,0.010684982387464702,-0.012168048648075419,0.015687567215397057,0.15650733032572295,0.026249969601065293,-0.11664744198185555,0.030994617648917346,0.006946897172569813,0.021548924829095924,-0.11561519275475622,0.010566047892878794,-0.011225813847863654
Paris Geller,Paris Geller/Gilmore Girls,-0.2540016842109594,-0.09170720956091764,0.24759482999691945,-0.091282870289372,-0.3497979507018915,0.5083491672753533,-0.0051409529151446405,-0.24380908737900273,-0.07971571659987751,0.25163608696611744,-0.09233964375411192,-0.3110258716277605,0.4746394968211644,-0.00010245592891180062,-0.2349222281113881,-0.06674590179478027,0.2563735931759643,-0.09214021043353805,-0.2934039463477481,0.4625586663364992,0.005286662137501508,-0.23534977761807244,-0.06494259824357154,0.2521165276250771,-0.08140885405564495,-0.29251787022902337,0.45007695968414657,0.004662397860485223,-0.23467254656363193,-0.06469768095280988,0.24496754532766934,-0.08078365690671109,-0.2895997715460108,0.44297981756512955,0.003032284487272533,-0.23166830120510495,-0.06079685017384193,0.23814750690246,-0.07877282491794232,-0.28360520383379245,0.42954166905902413,0.002140999305133747,-0.23907060418135995,0.008373541047343797,-0.07143432622096647,0.01185101993397924,0.24847268166570124,0.0064089778803708905,-0.08612134339288673,0.006422375826647205,-0.30332510238103777,0.024541850733444507,0.4613576294568862,0.027796790941767405,0.0016464891577227525
Miss Patty,Miss Patty/Gilmore Girls,0.23647520760045435,0.22403103322609136,0.2985337719219938,-0.5278476383937313,0.05800531673686191,0.5295461180742072,0.1364573015276462,0.2171681643571644,0.19443526378215445,0.3086741411738239,-0.4671069061768032,0.05605308737069027,0.47945547662585913,0.13144653785548147,0.21383956511470148,0.1963836096113808,0.30195734180119116,-0.44858280908473114,0.04268403891903914,0.44172244604530464,0.12466736540114769,0.2137683417073961,0.19490016453263345,0.2957438489571692,-0.43869006638189245,0.04271797140542097,0.4180892689749021,0.12108825486593826,0.2110679408110172,0.19085298304190737,0.2932000339643246,-0.4273807826960329,0.04026261156690498,0.40978030200447735,0.11963051478209975,0.20640291426909982,0.18628126740242804,0.2834387584781472,-0.41579636261168246,0.03924301644297366,0.40295585828936215,0.11708757537838808,0.21645368897663886,0.010444527486874177,0.1978140535994326,0.013347245570852524,0.29692464938277496,0.008521785362522615,-0.45423409422414557,0.04014169042180798,0.046494340406981825,0.008295392979425118,0.44692491166901877,0.049104095602389174,0.12506292496845026
Dean Forester,Dean Forester/Gilmore Girls,0.1627234690457467,0.07451145961243368,0.3228457767811251,0.336729734462013,0.12783278508997756,-0.3959919277492676,0.10477521620700474,0.15315357455302994,0.06288453003583293,0.2663997724922792,0.3110348796118803,0.09915919173016552,-0.3540690303712286,0.08976048634199323,0.1264467244124952,0.03654161849140115,0.22071334058247086,0.2820658490426311,0.08814011378385074,-0.2921139098517008,0.0769656227435247,0.11748939386772263,0.03396055764611734,0.20075073254119385,0.27273131123102146,0.09061976424348508,-0.27133024718058835,0.07403691872482533,0.11396677740148177,0.03224538897994693,0.1840332741020717,0.26352166999850496,0.08834550893012756,-0.25836240283437406,0.07062503609629316,0.10812149769616822,0.031204546755620628,0.17531877434424273,0.2506792310695109,0.08152020574327033,-0.24009922967107894,0.06779083765628899,0.13031690616277405,0.02241064473425419,0.045224683586892106,0.01863806805703866,0.22834361180723062,0.05652177985788203,0.2861271125692603,0.0320765393801657,0.09593626158681279,0.01662686228272324,-0.3019944579430397,0.060530950746976515,0.08065901962832171
Logan Huntzberger,Logan Huntzberger/Gilmore Girls,-0.15845732841423715,-0.1335931029454146,0.11064798477177663,-0.612961380022234,-0.3397162815793512,0.6633588144952671,-0.07845354894903223,-0.14118583644768434,-0.12184462108148977,0.08170567532452515,-0.5762446510462734,-0.3426893222869012,0.6302688294396099,-0.07833165434970228,-0.12916048439533678,-0.11238376085674208,0.09668924358461976,-0.561679662089927,-0.31380080428807694,0.5958392628891066,-0.07074936752605941,-0.12476694474588934,-0.109350131312927,0.09127019684107349,-0.5326512348300125,-0.30644385829154874,0.5782939745919079,-0.0672746662912327,-0.12139433300350679,-0.1091553843262106,0.09396168678941694,-0.5206378051315919,-0.30268386011970705,0.5570405859434006,-0.06714485164136647,-0.11506143861226935,-0.10565597039792561,0.09007358521713175,-0.49899874542914596,-0.287927965140489,0.5271019907241323,-0.06507809060642765,-0.1316710609364873,0.01577019710797521,-0.1153304951534516,0.010508407087887865,0.09405806208809063,0.009574838340609109,-0.5505289130915307,0.04135673875741208,-0.3155436819510124,0.021610403086063122,0.5919839096805708,0.04938236420145947,-0.07117202989397009
Jackson Belleville,Jackson Belleville/Gilmore Girls,0.8045046033314557,0.7110434423732538,0.6127226009646244,0.3615455823029697,0.7695003619044427,-0.4011715843224128,0.4763575010923889,0.7636231441669837,0.673417330685334,0.6142108569068389,0.35710192297837956,0.7370105353944149,-0.3924178187628912,0.45882432856150995,0.7209353601646092,0.6189901367583575,0.5455873531358607,0.32417960934046824,0.6949738027944027,-0.31130840897962897,0.43222630886901153,0.6866001850263143,0.5906823614256407,0.5231923054309697,0.31636666975362754,0.6717214177323698,-0.3089204062503015,0.4132737555197701,0.6646775696244015,0.5774044286886083,0.5099616835764743,0.3083326911138225,0.6480993175731953,-0.3035433990698239,0.4008220485844463,0.6406773211335413,0.5550328541819847,0.4862789662678365,0.29638604408628416,0.622556607202253,-0.2952085678721775,0.3842872041666204,0.713503030574551,0.062064199414891455,0.6210950923521965,0.06005127931957151,0.5486589610471008,0.05375486836746747,0.32731875326259197,0.02647874028398164,0.6906436737668464,0.05511975288288837,-0.3354283642095393,0.04793473900197982,0.4276318577989579
Taylor Doose,Taylor Doose/Gilmore Girls,-0.409916655711368,-0.42489085982855923,0.015128054067912764,-0.19486562693225856,-0.5082233922411773,0.20079122099409547,-0.2203295432752258,-0.3639439529015471,-0.3678828773531086,0.08086026531973636,-0.12160283963861357,-0.38841043957285476,0.1159774633155239,-0.17416706347181063,-0.3544341411132989,-0.36293775964971237,0.06313631201383456,-0.1243913171225038,-0.37140458098845214,0.1332021868130557,-0.16947155000784617,-0.3511444498175509,-0.35573287409486687,0.0660211846280711,-0.12149235980244597,-0.3646807606884027,0.12585153366242538,-0.16686295435212836,-0.3435505280331292,-0.3435384576223245,0.06942134507714738,-0.11600434680448884,-0.35663881003505216,0.11779259250217722,-0.162086367485945,-0.3342390335247424,-0.3348546886143399,0.06810810367269003,-0.11226228963449443,-0.3492140661416716,0.11090710299036212,-0.1585924785420327,-0.3595381268502727,0.026644171583920538,-0.3649729195271519,0.03179525665974801,0.06044587746323204,0.023013229092293273,-0.13176979665580088,0.031220540421214443,-0.3897620082779351,0.059568905007747835,0.13408701671293996,0.03361199059445742,-0.1752516595224981
Fox Mulder,Fox Mulder/The X-Files,0.3326193821309943,0.46224677219257987,0.5482934392737585,-0.5489686207633082,0.11289324248325944,0.7395782946312279,0.27444375165808527,0.31459521603109614,0.44541883821353484,0.5429194626229616,-0.5197094984906993,0.10712049994834484,0.7041704899963679,0.26575250138693435,0.3103695801345112,0.4394927180783097,0.5236095655329176,-0.5146856690223076,0.11377210834818985,0.6734878693163997,0.25767436206467004,0.3103801961064945,0.4286503942548535,0.5053417296185507,-0.5086066084293707,0.11807398282300156,0.6674299869520569,0.25354494688759777,0.3052523417595534,0.4237490124225475,0.49298683063301846,-0.5024548610954048,0.11732829588506485,0.6473006535732149,0.24736037886299903,0.30025945300557644,0.41094320531840056,0.47751457446073037,-0.4860094641665803,0.11441818156217619,0.6257150793588337,0.2404735049231895,0.3122460281947043,0.01113718326621071,0.4350834900800376,0.01798172995984513,0.5151109336903229,0.028089212210365855,-0.5134057869946118,0.020974286255981963,0.11393438517500613,0.0039096880002013334,0.6762803956380168,0.04066272489146341,0.25654157429724594
Dana Scully,Dana Scully/The X-Files,0.4448889843978441,0.5940063406232206,0.7028350483197762,0.4166922517192596,0.39653958157647695,0.23112120250314788,0.4643472348566209,0.4466395663726939,0.5945657450538236,0.6736326870143343,0.3856593000639873,0.3884766559073077,0.24029697687490176,0.45487848854784146,0.4369660467164808,0.5881292430101457,0.6649999796422618,0.3742778936638268,0.3862960581947235,0.22891517081786447,0.44659739867421716,0.43083600917000614,0.5790568653763775,0.6456426972798482,0.3689880982757871,0.38392751621792703,0.2188678530237758,0.43788650655728695,0.42843185766791253,0.5738751066091592,0.6324734852983801,0.36666659248383404,0.38151459439019786,0.2160675832907624,0.4331715366233743,0.4236230441373278,0.5658408670502468,0.6207934240408541,0.360712586205205,0.3769086955676655,0.2136928447099238,0.42692857695187053,0.43523091807704417,0.009238304568855956,0.5825790279538289,0.01160516829073246,0.6567295535992425,0.02994165376096274,0.37883278706865003,0.02036645901805754,0.3856105169757164,0.006685206674151996,0.22482693853672933,0.010313666060793758,0.44396829036853513
Walter Skinner,Walter Skinner/The X-Files,-0.0006777966238153516,0.1480372539728477,0.38945353663916266,0.37495305214862235,-0.01904671204669709,0.1557365469784342,0.17474264684475907,0.006199896231214294,0.15121892649007074,0.3837572210266583,0.36373628620372994,-0.02557089629901892,0.1591876057260611,0.1730881732297859,0.010371625995207967,0.15274876687490152,0.3724606834311231,0.3470862387475164,-0.020250293525667165,0.1601592240300823,0.17042937425886065,0.007860088217793782,0.1483483474775798,0.36220499722695604,0.3439394012367246,-0.01835039453410285,0.15870908422621685,0.16711858730852802,0.009009581248598287,0.14909772145552055,0.3581719847318817,0.33936787753606656,-0.01952690880930952,0.1512401840016427,0.1645600733607334,0.008412753681735689,0.1487118992730765,0.3522732610077784,0.3316664963463226,-0.018494429953031865,0.15000044236637958,0.16209507045371016,0.0068626914584557774,0.003939987527339012,0.1496938192573328,0.0018725735934333042,0.36972028067726,0.01475254562719021,0.35012489203649705,0.016159375163609116,-0.02020660586130457,0.0027188942269947888,0.15583884788813612,0.004321185942653766,0.1686723209093962
